Kin,100,Plates,0.5,0.75,"[45.45, 72.73, 69.7, 75.76, 54.55, 66.67, 54.55, 51.52, 63.64]",61.62
Kin,100,Plates,0.5,1,"[48.48, 69.7, 63.64, 75.76, 54.55, 66.67, 45.45, 51.52, 60.61]",59.6
Kin,100,Plates,0.5,1.25,"[48.48, 69.7, 60.61, 78.79, 54.55, 66.67, 45.45, 51.52, 60.61]",59.6
Kin,100,Plates,0.5,1.5,"[48.48, 66.67, 57.58, 78.79, 57.58, 66.67, 45.45, 54.55, 54.55]",58.92
Kin,100,Plates,0.75,0.01,"[33.33, 33.33, 33.33, 33.33, 33.33, 33.33, 33.33, 33.33, 33.33]",33.33
Kin,100,Plates,0.75,0.1,"[45.45, 54.55, 60.61, 57.58, 54.55, 48.48, 54.55, 42.42, 45.45]",51.52
Kin,100,Plates,0.75,0.25,"[45.45, 78.79, 72.73, 72.73, 60.61, 60.61, 57.58, 57.58, 63.64]",63.3
Kin,100,Plates,0.75,0.5,"[48.48, 78.79, 69.7, 72.73, 57.58, 66.67, 63.64, 54.55, 69.7]",64.65
Kin,100,Plates,0.75,0.75,"[51.52, 75.76, 66.67, 75.76, 51.52, 69.7, 63.64, 54.55, 69.7]",64.31
Kin,100,Plates,0.75,1,"[51.52, 63.64, 69.7, 75.76, 54.55, 66.67, 57.58, 51.52, 66.67]",61.96
Kin,100,Plates,0.75,1.25,"[48.48, 63.64, 60.61, 75.76, 54.55, 66.67, 54.55, 54.55, 60.61]",59.94
Kin,100,Plates,0.75,1.5,"[48.48, 66.67, 57.58, 75.76, 54.55, 66.67, 51.52, 51.52, 54.55]",58.59
Kin,100,Plates,1,0.01,"[33.33, 33.33, 33.33, 33.33, 33.33, 33.33, 33.33, 33.33, 33.33]",33.33
Kin,100,Plates,1,0.1,"[45.45, 51.52, 60.61, 63.64, 51.52, 36.36, 42.42, 33.33, 48.48]",48.15
Kin,100,Plates,1,0.25,"[48.48, 75.76, 69.7, 69.7, 60.61, 60.61, 57.58, 54.55, 63.64]",62.29
Kin,100,Plates,1,0.5,"[45.45, 75.76, 66.67, 72.73, 60.61, 63.64, 60.61, 51.52, 66.67]",62.63
Kin,100,Plates,1,0.75,"[54.55, 78.79, 72.73, 75.76, 60.61, 66.67, 60.61, 57.58, 66.67]",66.0
Kin,100,Plates,1,1,"[51.52, 75.76, 66.67, 75.76, 57.58, 66.67, 63.64, 60.61, 69.7]",65.32
Kin,100,Plates,1,1.25,"[51.52, 60.61, 63.64, 72.73, 54.55, 60.61, 57.58, 57.58, 66.67]",60.61
Kin,100,Plates,1,1.5,"[51.52, 60.61, 63.64, 75.76, 54.55, 60.61, 57.58, 54.55, 66.67]",60.61
Kin,90,Ball,0,0.01,"[75.76, 66.67, 68.75, 75.0, 69.7, 78.79, 71.88, 63.64, 75.76]",71.77
Kin,90,Ball,0,0.1,"[75.76, 66.67, 62.5, 75.0, 69.7, 78.79, 68.75, 69.7, 78.79]",71.74
Kin,90,Ball,0,0.25,"[75.76, 66.67, 65.62, 75.0, 69.7, 75.76, 71.88, 69.7, 75.76]",71.76
