,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,-1.4737480217757952,-0.5237314153382558,-0.5982243644965531,0.053185556752591144,-0.1849171807676866,-0.07121320315704605,0.12651400696715967,-0.1381580276719098,0.1133426641635053,-0.05463011884375362,-0.017481888085979596,-0.017967120599918125,-0.06007053554365782,-0.13415471005787283,0.19389717147473223,0.0799790834133794,-0.006953721196981528,0.054672664117096884,0.05697092098551291,0.1572147643576568,-0.04823931890564039,-0.010677802844472357,0.006644377470867273,-0.1925557063398158,-0.05889289403369052,0.09675602650653758,-0.046434663446085336,0.07461108103990517,0.01493889421890814,-0.03138958956754718,0.015847511429758834,-0.00745194855461976,0.023571035051204565,-0.04160411239532451,-0.03456986741830765,0.03287257240070834,-0.014098225133700088,-0.009483407404732315,-0.007330395079116562,0.009208040504808066,-1.2334097291524957e-16,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.6486432577820494e-14
1,-1.4687229906596382,-0.5240468240269729,-0.5890154223161208,0.051652763419504484,-0.1848882330868927,-0.07148071348617664,0.12672514205777388,-0.14164345248841878,0.11675830257022433,-0.054468267657325715,-0.01874292537370426,-0.015777681423376707,-0.06049013975774371,-0.13489936905445057,0.19229219682888263,0.08052049284726351,-0.007300385138612399,0.05266997028145072,0.057410405449660605,0.16038665175496225,-0.052651532049840376,-0.00420514458160641,0.004918018347977099,-0.19411204657233014,-0.05186738423779234,0.1018071312352288,-0.04099702980250989,0.08805276246054687,0.01645671005261574,-0.03263298752516381,0.023272780333616353,-0.0016042460186544896,0.019167961877721934,-0.041968242174831985,-0.035330879241493564,0.03608741863228117,-0.012249213281544947,-0.005525664515601814,-0.004396871711544066,0.009486841531484918,-4.547442260108463e-16,2.155192441333019e-17,-1.2049186180741426e-16,2.2089921530249186e-18,-9.725127174277848e-17,3.3067458244420354e-17,-3.752689108193499e-17,-1.1032935953878857e-16,-1.9809403351649502e-16,-3.1174642147760644e-17,-5.075460043854149e-17,-5.015342777553095e-17,-3.197032646935516e-17,-1.116832183043383e-16,-9.582259980951829e-17,-8.314833744393587e-17,-8.229251420711188e-17,-5.4547790699873134e-18
2,-1.4621534988650347,-0.5244593005283336,-0.5769775987436012,0.04964904108125715,-0.18485049362687758,-0.07182978819396493,0.12700024828364176,-0.1462002508231508,0.12122378694953673,-0.05425692303307345,-0.02039173873967993,-0.012916604128515268,-0.0610383798362488,-0.13587111882649053,0.19018825136522374,0.08122850399900314,-0.0077502279885998445,0.050053164188858336,0.0579847582259232,0.16453279652615685,-0.058418701987970244,0.004254706332243552,0.002661395393415616,-0.19614651254228901,-0.04268414354370119,0.10840911068967783,-0.03388951677398048,0.10562256247199263,0.01844090509010805,-0.03425787770862948,0.032978507620670616,0.006039414571955746,0.013412883456546428,-0.04244423924159966,-0.036325467182741704,0.04028972059537416,-0.009832281283975416,-0.0003522198988567331,-0.000562446590498383,0.009851310707629988,1.851119701348161e-14,1.2845554950504094e-14,5.330330431069863e-15,1.3737880192633922e-15,5.4185145245998816e-15,4.691548705263952e-15,2.326791375935008e-15,-6.020314698829889e-16,2.0512899612529658e-15,6.559093863807716e-16,-9.662944472369395e-16,5.034702877433017e-16,3.845954434526369e-16,4.069772405477588e-17,-2.2383163845246496e-17,-4.3242974506231195e-19,-4.27978863234786e-19,7.565647963286307e-20
3,-1.454156164827933,-0.524961745374791,-0.5623272697548383,0.047210277787644604,-0.18480481872755325,-0.07225307066548328,0.12733281139125338,-0.15174773804742853,0.12665991487388173,-0.05400028252536073,-0.02239939868399698,-0.009436965158834841,-0.061704938343205035,-0.13704955616486095,0.18761264346555248,0.08209089819948721,-0.008289304718264074,0.04687121432848783,0.05868341444739612,0.1695784783985304,-0.06543641485116485,0.014547681338056048,-8.483400373308321e-05,-0.19862259884103545,-0.03150898972857133,0.11644194017691524,-0.025240762818168977,0.12700287990552991,0.020856032694832462,-0.03623423004345876,0.04478935321255255,0.015340952639345389,0.006410250781909294,-0.04302356679940962,-0.037535403622722695,0.045403751966498394,-0.0068910055320086285,0.005943809007525775,0.004103527928640294,0.010294938690678683,-1.4244035161541643e-16,2.9465255500070125e-17,-3.586350771450911e-17,3.79987687716476e-18,-2.7056224105340424e-17,2.2145294384603888e-17,-9.978899191523526e-18,-3.9784868692123273e-17,-6.853538558758412e-17,-4.7987704402338556e-18,-1.8398763593146433e-17,-1.764263230256302e-17,-1.1672226561142957e-17,-4.080295978959104e-17,-3.473999788230093e-17,-2.9918038266085995e-17,-2.9542196924552015e-17,-5.444233920535525e-18
4,-1.4452030237306808,-0.5255243615364839,-0.5459274595941546,0.04448021769878733,-0.18475378649940244,-0.07272631016459466,0.1277042327435048,-0.15795834906057316,0.13274578181650806,-0.0537132123165187,-0.024647190430024585,-0.005542700970614122,-0.062450842217001,-0.13836711768798293,0.18472374108158607,0.08305655248985641,-0.008889563268557206,0.043310342095258705,0.0594653699355535,0.1752265884857322,-0.07329174459530045,0.02606870777311348,-0.0031589547216657196,-0.2013944036114772,-0.018999755400822833,0.1254332776826536,-0.015559691974218347,0.1509353705131656,0.02355968388409594,-0.03844614159986253,0.05801011972398598,0.02575286657498122,-0.001428059311939581,-0.04367208564297682,-0.03888963480211824,0.05112837539311058,-0.0035985672685045346,0.012991614523492682,0.009326459475943794,0.010791565692122411,-2.369162285322459e-16,5.391744640230283e-17,-5.999980761826408e-17,6.604500878483337e-18,-4.48453429071305e-17,3.7757852046491207e-17,-1.6578387372699045e-17,-7.037545010939825e-17,-1.182878801967371e-16,-1.3232292293858894e-17,-3.3560664738072407e-17,-3.0196019582617644e-17,-1.951099716600567e-17,-7.044922948962052e-17,-6.035960076803411e-17,-5.2054904952907045e-17,-5.137978207392232e-17,-5.52178892747608e-18
5,-1.4362102878722518,-0.5260893542744769,-0.5294537759486229,0.04173792423835896,-0.18470243516747797,-0.07320222386949227,0.12807811389981053,-0.16419632319129238,0.1388585297417186,-0.05342464911281224,-0.02690475280212766,-0.0016300680115193626,-0.06320033814924982,-0.13969208624496926,0.18182709408331865,0.08402630213134571,-0.009495463057134433,0.03973246112289435,0.06025096861651369,0.180900238260465,-0.08118283535144022,0.03764263643723702,-0.006246970704688865,-0.20417866225553277,-0.006433795820956196,0.1344657968800691,-0.005834569654350572,0.17497656302914516,0.02627540415759159,-0.0406684294710548,0.07129088216667812,0.03621202635716829,-0.00930218132059265,-0.04432351618697823,-0.04025014173400053,0.05687888148145391,-0.00029123152276089754,0.02007123050339723,0.01457313336018529,0.011290408774255778,-2.8942714135302314e-16,6.716203943323167e-17,-7.321789600308619e-17,8.261692252195157e-18,-5.4579436970013224e-17,4.647816417146624e-17,-2.0205594685048344e-17,-8.694677485559413e-17,-1.453491162619419e-16,-1.7492643590733042e-17,-4.1674059269264964e-17,-3.703636054094635e-17,-2.38249586046534e-17,-8.659446166320262e-17,-7.429682408285775e-17,-6.405694416201173e-17,-6.319207684227512e-17,-5.587261293667734e-18
6,-1.4283257971974326,-0.5265840331281123,-0.5150020021819374,0.03933260306569234,-0.18465683833428195,-0.0736230585528568,0.1284109395123796,-0.16966491042139392,0.1442177505967173,-0.05317027503351313,-0.028883053015737115,0.0018074250446801434,-0.06385927004519854,-0.14086347686101014,0.1793183351475919,0.08487546555225657,-0.010045042157833936,0.03658776325452492,0.060940888659079775,0.18587812790410327,-0.08810771962393833,0.04780220664202027,-0.008956270304097876,-0.20662099740275186,0.004592187279193021,0.14239387996654723,0.0026996525691892915,0.1960725536238118,0.028657135162008192,-0.04262049841157854,0.0829443390126448,0.045389592990870635,-0.016212963205198792,-0.04489493410160947,-0.04144474442187872,0.061924184086548636,0.0026105849486174194,0.026282313953848304,0.01917717648598969,0.011727897017710744,-1.3932663258462832e-14,-1.927368003540302e-15,-8.978489616550175e-17,-8.17523444489087e-15,8.249236267996946e-15,-5.846169427347139e-15,8.834961140650585e-15,-1.8705253660061835e-15,2.6471905508663427e-15,1.264031429108595e-15,-7.925655870078248e-16,5.546461803943915e-16,5.774093702715918e-16,3.282311978778678e-17,9.87495063805798e-18,-8.918473169731104e-19,-8.81315420916998e-19,-9.635919234075171e-18
7,-1.4226231471123854,-0.5269410029839101,-0.5045395252260386,0.03759172296275081,-0.18462317378792387,-0.07393170351480072,0.1286576607688135,-0.1736194438958924,0.14809369247228651,-0.05298465307305039,-0.030312658570676148,0.004302089921274603,-0.06433801124382067,-0.1417223097126824,0.17754073630312994,0.08548835801188699,-0.010464455617995382,0.03430403030661102,0.06144124803228214,0.18948262651885442,-0.09312380536256787,0.0551646816394198,-0.01091803982058286,-0.20838891212705252,0.012577300451550304,0.14813846519720208,0.00888131796558228,0.2113517441755179,0.030380604558372437,-0.0440367407643805,0.09138419759456856,0.05203629595431683,-0.021219774943523617,-0.045308546450728494,-0.04231087415282473,0.06557747451498212,0.004711866451835971,0.030779342275536532,0.02251189041386549,0.012044466175576092,-4.749072926702723e-15,4.239200018762442e-15,1.5375962857797739e-15,-6.712742071508898e-15,-3.4448508174565225e-15,-5.563450461650378e-15,-5.861538037323623e-15,8.810736389376531e-15,5.057426028117926e-15,-2.5978311679892658e-15,-3.536365037565243e-15,1.787844961191606e-15,1.6410066756979063e-15,8.210948942738686e-19,-1.2887250861207694e-16,-8.918473169731104e-19,-8.81315420916998e-19,-6.97219535942295e-18
8,-1.4198705962046083,-0.5271121754053945,-0.4994758743598757,0.03674981797926587,-0.1846059788033131,-0.07408656578178513,0.12878502197669356,-0.17552717275753166,0.14996419084787913,-0.05289279493035091,-0.03100097726098548,0.005517821862257615,-0.06457205964979812,-0.14215284934662528,0.17673366710360408,0.0857824146533873,-0.010697136242420472,0.033188952826302416,0.06168463457010221,0.19122812556312563,-0.09555530575382017,0.058738150131649125,-0.011867984070583858,-0.20924422951705202,0.016445762574896383,0.15092561411674757,0.011877608693960014,0.21875566733052038,0.031213624877485642,-0.044726348230741696,0.09547341102743827,0.055256668552563296,-0.02364807640808422,-0.045508630619506406,-0.042731840155080573,0.0673465709143238,0.005729522021156939,0.032956463976230504,0.024128010102331784,0.012197467762222148,3.7657976244810094e-14,-2.2941918190408926e-15,9.430875780990903e-15,9.353581442530706e-16,-7.426649845518073e-15,-5.0664408427574935e-15,6.255209154456406e-15,-4.2059695883418386e-16,-1.579502269725323e-16,8.2443285457501e-16,4.533162744521507e-16,-1.8638261833596942e-16,-9.464571822294502e-17,1.447498049703758e-17,6.254021162703038e-18,-8.918473169731104e-19,-8.81315420916998e-19,5.459917195232565e-18
9,-1.4204113367870554,-0.5270755362298183,-0.5004342827701899,0.03691089518687186,-0.1846068344781393,-0.07407183918433628,0.1287820669508162,-0.17514961812674168,0.14959582774079339,-0.05290480746150775,-0.030861163620955097,0.005309949401515689,-0.06453400101203391,-0.1421109354771071,0.17702806643293065,0.08571991652256408,-0.010732066360059685,0.03337396345720062,0.06164181725165818,0.19090037476673596,-0.09510521026315351,0.05808882141027909,-0.01168947076099712,-0.2090814864352383,0.0157237055790744,0.15041636364734437,0.011322397971055229,0.21737843185976916,0.031053010656486982,-0.04460691968066254,0.09471133448928737,0.0546564177494453,-0.02320201604934128,-0.04547050285465457,-0.04265688324521049,0.06701430856421788,0.005538698236316074,0.03254609960557782,0.023827916408952,0.012167944443472599,-1.9294076333296464e-16,5.689488720940349e-17,-2.778684775871651e-17,-3.825960444034807e-17,-5.6111577261151e-17,-1.3208707290478583e-17,1.2764941318480717e-17,-5.2523723938293384e-17,-9.99126476469574e-17,-1.42222274443735e-17,-4.7578806920756805e-17,-2.479613856254977e-17,-1.3812548088774484e-17,-7.427503674264754e-17,-6.409370876163025e-17,-5.474160718376317e-17,-5.3874975971233934e-17,-5.64774623245345e-18
