,0
0,0.756543413738368
1,0.06624753605325105
2,0.04025300872328095
3,0.02025069648775504
4,0.01620851725396466
5,0.014808168604354173
6,0.01093333912042397
7,0.008955818220260947
8,0.006745275681898604
9,0.006678788444584219
10,0.00513110407848014
11,0.004369047081676481
12,0.004079552477485821
13,0.0036043891113465188
14,0.0028575338113525856
15,0.0026321039599383053
16,0.002569642613802984
17,0.002102603193807004
18,0.0020271703278060796
19,0.001852364868706834
20,0.0016165683732734905
21,0.0015322246587888668
22,0.0012459191890069016
23,0.0011773625033508987
24,0.0010741565364218249
25,0.0009685240705012205
26,0.0009188664763086019
27,0.0007777649892746429
28,0.0007653783276708186
29,0.0006735725758031488
30,0.000666093434079344
31,0.0006390878323082885
32,0.000587818293234295
33,0.0005427939798793861
34,0.0005268993531142564
35,0.000514704521928727
36,0.0004769131642103854
37,0.00044665521099476535
38,0.00041414437829090595
39,0.0004030456221896481
40,0.0003982164263584011
41,0.00036815807050559685
42,0.0003551249491647148
43,0.0003318266502023136
44,0.0003048445204147063
45,0.0002994954065629138
46,0.0002854882088434117
47,0.00026756534883018803
48,0.00025396716200910835
49,0.00024115517339095261
50,0.00022443100677089424
51,0.00021205384374509966
52,0.00020460338026536656
53,0.00020135385363887493
54,0.00017947534969025937
55,0.0001744790493127722
56,0.00015712937160171952
57,0.00014944582841960877
58,0.0001254677142909842
59,0.00011666492505080021
60,0.00010155274184997063
61,9.360870101041145e-05
62,7.170395633795314e-05
63,6.36210185581358e-05
