,0
0,0.4733746922915447
1,0.1788763497571771
2,0.09127219260745958
3,0.06911327389564609
4,0.05217172112634125
5,0.02832016542452529
6,0.0230202551068725
7,0.022357017667057406
8,0.01884028513998003
9,0.010677807334917078
10,0.008270227362806722
11,0.006972875549223279
12,0.0057967350564323275
13,0.0036830986627532994
14,0.00321394057400269
15,0.0016201522685143227
16,0.0010473897331605307
17,0.0008559864311177725
18,0.0005158340104680537
