,0
0,0.40404759462362844
1,0.13512972746644886
2,0.11949413707887942
3,0.08367996798021043
4,0.06198476533991596
5,0.05154731430873058
6,0.03567516406917001
7,0.020889635860764665
8,0.019019968941801357
9,0.017590326468245345
10,0.014716198155242105
11,0.00976275772333211
12,0.007353044729933307
13,0.006237397695006146
14,0.004126740870654095
15,0.0032564050615277876
16,0.0027656189192056045
17,0.0017820607158737158
18,0.0009411739914299292
