,0
0,0.44672733270799575
1,0.15728787202332187
2,0.0882497141456102
3,0.05997737075673582
4,0.05441638644268322
5,0.04112868822977632
6,0.03513937711335618
7,0.03181963653114211
8,0.021321717678355154
9,0.01586933544400944
10,0.013945288903310758
11,0.01039611914734488
12,0.006869532318612847
13,0.005724553318249138
14,0.0033906953072543183
15,0.0030288328421429218
16,0.0019388471513774011
17,0.0016387902908161255
18,0.00112990964790526
