"[70.3, 68.48, 74.55, 70.91, 70.91, 72.12, 70.3, 72.73, 69.09]",Family
"[15.15, 20.61, 25.45, 19.39, 15.15, 16.36, 21.82, 22.42, 18.18]",Random
"[70.3, 68.48, 74.55, 70.91, 70.91, 72.12, 70.3, 72.73, 69.09]",Family
"[15.15, 23.64, 24.85, 24.24, 23.03, 18.79, 18.79, 22.42, 16.97]",Random
"[67.88, 75.76, 69.7, 69.7, 70.3, 73.33, 78.18, 69.7, 66.67]",Family
"[18.18, 24.24, 20.0, 23.03, 24.24, 21.21, 23.03, 24.24, 14.55]",Random
