,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.13743693092594325,-0.07678371472219131,-0.10389461919511928,-0.04308930330952786,0.008068041921826608,-0.163439371348761,-0.024661450487832342,0.08303211007742614,-0.11524283488525061,-0.07009010151751179,-0.1322454208122488,0.08950667826440893,0.17073231468036915,-0.0914686030380138,-0.35068300204479186,0.1323531480751595,-0.1566526513817926,-0.02673030355450492,0.00153611888313448,-0.028758542346552222,0.07894285445089161,0.13935612027077396,0.027616695729943897,-0.21271275067900777,-0.04566522592563611,-0.029699263741149503,-0.08890725798862159,-0.20827571078683174,-0.17585015590533273,-0.2017345255617801,0.15577326839660136,-0.1714516894965606,-0.02908243419123366,0.10294786457400588,0.3502140190100919,0.1583668506410394,-0.00658877647295115,0.08646975963655373,0.02549561198855242,-0.022744784505562065,-0.1312746659958489,-0.004985464812142926,-0.0899328279173474,-0.2595323591398119,-0.037133668048483774,-0.1046528164375077,-0.2762251630286603,0.020811917483123554,-0.062090320079637,-0.059273468269191706,0.023206180847754988,0.012340580526104714,0.1060730534350667,0.13953664714926312,-0.060536121305340196,-0.12060691036572703,-0.12338985016530175,0.029753502828787914,-0.03403771298034223,-0.06473018355970112,0.027939869550976035,0.007767598130151621,0.010568737792701852,0.01639535119342088
1,0.1397142563313335,-0.08335243813363025,-0.06610520095523224,-0.03989113292592948,0.005927876211758852,-0.1996092479152906,0.08094760174075001,0.041918873639846095,-0.07864505859074386,-0.01875853865595976,-0.0740125322197405,0.1230317418378888,0.18990772091335295,-0.04259509336036181,-0.1490802669253977,-0.0409376882468799,-0.18707797671016124,-0.02877565698639613,0.05176039210680372,0.1474096354065627,-0.1576674479832053,0.030991458960453803,0.0688456819551081,-0.05144931626016547,-0.2188803819367178,0.1469759416696541,-0.0851762028436072,0.00013493711138656828,-0.2232356904430074,-0.09804964377253243,0.009714703041791287,0.0573597404176314,0.09217389519353089,-0.06671841534668302,-0.07625468177377756,-0.22097139396859192,0.031679651333017346,-0.025414435111254477,0.0006732383093762556,-0.06363999108913251,0.06355947049731327,0.07868080969173025,0.14401869170469442,0.10223698733171886,0.31575578070943555,0.11642139898862168,-0.046820446009743936,0.1219751912828801,0.2079702409050102,0.04858854479575192,-0.02778549771987658,-0.1492095035643132,-0.1276980407944691,-0.20990319394474966,0.07049148266314528,0.13327351861178907,0.3773507768025885,-0.08108283724770808,0.09093819491672295,0.18420335029719725,-0.062465011802991736,-0.06541975927648698,-0.011563875726473319,-0.03379345657896459
2,0.13493742900601438,-0.08059514851219096,-0.040951091829461606,-0.07699076318494358,0.017902743408059585,-0.22866683438179403,0.19100508316857412,0.038874320208602875,0.004332167260659277,0.08003374367368737,0.0010543439318879758,0.1494381957030426,0.18866127861332754,0.04249597801499051,0.11043863455190994,-0.15915384164440946,-0.16594886588952582,-0.11130533184822823,0.05617280436468693,0.13419658611092186,-0.227133193359163,-0.00012201657540175312,0.1456217712549613,-0.05056207639195166,-0.1686068137191599,0.13908186399355832,-0.05820989255686962,0.11083466796633418,-0.011021468883282929,0.008985242986396018,-0.08877000674084218,-0.030897017802041418,0.08884597970633344,-0.069776625582472,-0.2378275870780664,-0.16182610771686978,0.04736774696377953,0.0317292008612448,-0.06273729960381502,0.07970294811862828,-0.09954963010982223,-0.043681833099528444,0.0033760559074612513,-0.061470616979248716,-0.01519341131171406,-0.05024564020894562,0.213941487002633,-0.09873306769924692,-0.11513020377368774,-0.05474573410879249,-0.04386105742514922,0.22167705791734235,0.08665652278498932,0.05498244745093462,-0.017016930720988997,0.05712907264528053,-0.43959814915678336,0.037523693495737157,-0.0710344413752287,-0.289821456461763,0.055918479598687475,0.10748594903063512,0.004053214534713846,0.04184231184302616
3,0.13411904166466457,-0.08161999860656177,-0.01922038768967671,-0.10230382428376046,0.023108138573421512,-0.18407368977361666,0.24495405498517203,0.03320482025307228,0.05015578779091667,0.1299585353053762,0.05980419803095144,0.09345077170162325,0.10327793789650941,0.08527115025357399,0.2523679207907645,-0.19917552786353548,-0.1253828942316046,-0.14719162146367146,-0.016723617573236108,-0.05053342624969577,-0.005376392480186709,0.026148986036151588,0.16858893142208506,-0.0777043047277951,0.08279731706970325,-0.06094942175462325,0.03275543927114407,0.07533761411231808,0.21985726516360876,0.09822460696237828,-0.05402096952514779,-0.05761016775651402,-0.06445062745185,0.07546231868728706,0.03231830389438255,0.1087313975114253,-0.012606876380850954,0.056481198688319585,-0.026764820520796644,0.06431108872065025,-0.18680579460177896,-0.1035723970001739,-0.059019661044700356,-0.007281251108519751,-0.2800358350615705,-0.02017550514106843,-0.10149434177373062,-0.025753546424181973,-0.09996023320659621,0.01636469691683675,-0.05183394227927211,0.10331929742602096,0.06114539778199188,0.12101475380463886,-0.06853746898968596,-0.17008422405881193,0.41655659406712525,0.01205377624194549,0.06588651824712052,0.29810375657451343,-0.11446436434910268,-0.18136403853013727,0.025055016513414154,-0.007282761355323544
4,0.13768922322626825,-0.08134116088230507,-0.009122798759425454,-0.11834802819177517,0.02492508135668744,-0.1216453820244573,0.23727903533369007,0.0020796086012725146,0.003235911658619889,0.0638503864855291,0.07681662488911656,0.0169817238381684,-0.03069194618158616,0.04577724122276315,0.1634663787842891,-0.1507475880010207,-0.15526473842609337,-0.12317665931427701,-0.07008054524265415,-0.14788123161858555,0.16985079825565869,0.014177746058182375,0.025231653016780476,-0.04693193252158177,0.21528047168124162,-0.17423445507478835,0.058057953493150224,-0.0206295089647306,0.16827013923456272,0.11073106528178533,0.07708053774484458,0.11644616826920295,-0.10689361231160961,0.024313048992135662,0.25463734970505886,-0.0713036393752492,-0.05936939335870651,0.08512923457349518,0.08065143379364177,-0.08960273004151406,-0.012712802063523557,0.13412064963754072,0.1076009427683579,0.07616160096623653,0.0897197740256366,0.04905642428766381,-0.10653472302433745,0.10149463705464742,0.13678606974409147,0.042404258000834985,0.09155221104277501,-0.29351734572723287,-0.14293968980538987,-0.20198698538336146,0.08534142182011639,0.029029000702571105,-0.2473792946123225,-0.17786536242416653,-0.04260419018099394,-0.11092321464465756,0.11669200409360317,0.23658669494301723,-0.22679300355343612,0.008150309567983365
5,0.1401818825212048,-0.07961207312123883,-0.0033004579086511887,-0.1487009620204598,0.03521220679968473,-0.06958320818792363,0.19763934426967733,-0.037305080108320184,-0.02385612120852157,-0.04082659434853149,0.07169114334795398,-0.10192103956386907,-0.20169753220080816,-0.024497070835611964,-0.001081980057287213,-0.04814898357715233,-0.15577897729813717,-0.05992224003822405,-0.05954790675872559,-0.05085318206633308,0.10804831730209102,-0.052676201232147904,-0.1219343925796003,0.06274227365138901,0.12592205801505046,-0.12357624876990986,0.01486102921240457,-0.11760975718931649,-0.06169979213797305,-0.06044114809819614,0.0274812430599517,0.135323951086902,-0.04741506160563283,-0.03820645164101284,-0.009970856529343444,-0.14119843965019935,-0.04589588879090166,0.021551987687657044,0.06827968397163953,-0.05992277653076712,0.155694015280153,0.11126943638831219,-0.020318761326051225,-0.1451722160981591,0.07050068798549158,-0.04563604523007393,0.08923773915478653,-0.05420568929963757,0.006883760527485454,-0.018904506091132235,0.04159336402858641,-0.01524224789754657,-0.02598324451020246,0.07686649245217625,-0.022701573997053852,0.18587064244892534,-0.12066766300369915,0.26150549907413045,0.0871187477007039,0.07852302811939516,-0.05122407501976002,-0.2574466392509852,0.6198126146125282,0.024879621543647215
6,0.13912415957608043,-0.07439909415452456,-0.003087378869587737,-0.16387521149255946,0.05116288090482386,-0.03847925858528485,0.16513526558576797,-0.05434771635093538,-0.0539716634222642,-0.1063178460550609,0.061566822933599885,-0.15418068087882925,-0.26485686784183393,-0.04782975915184382,-0.09500654346634313,-0.0026952164890078206,-0.14995878415060895,-0.02191808136137783,-0.03739475364925751,0.0026070331213155044,0.0020100447487481077,-0.0825250721713387,-0.16450807116827762,0.11488255382070184,0.051073953764267994,-0.042587338548536205,-0.026328333198034466,-0.05202544887368042,-0.06188021686417455,-0.08960020876965383,0.024395702716697575,0.011651253029057552,-0.006036592116284141,-0.03753081463274629,-0.02502205508971546,-0.2031243457301571,-0.02725991359604373,-0.08601276463060752,-0.014623374392859597,0.017846906713984246,0.1838574611359714,-0.0690793036126619,-0.12730113902034446,-0.12311491701989437,0.027906667864135055,-0.08632440693525414,0.13683021187585115,-0.09985423183313827,-0.06084654218382987,-0.005269341674370792,0.03914521315711261,0.07630033210381312,0.11156571202089327,0.22427704037876145,-0.051991501636044636,0.010922101619149943,0.33703825353411,0.18857741927688945,-0.15033388275905352,-0.11946877660265284,0.008950746591396226,0.19065524228971598,-0.4907348536853396,-0.003914395591275252
7,0.13677368867499934,-0.06943677760376378,-2.3212782159748313e-05,-0.1846242026012176,0.06667905875095353,0.00816833302908726,0.12657743066754826,-0.050902532053356125,-0.0852640680054631,-0.14578648994702492,0.030370721484332674,-0.18238226979789918,-0.24912904026119728,-0.050067143146922545,-0.17609483186348512,0.0466732694508817,-0.10254752290983157,0.01710534822665029,0.0004213219162693476,0.05043999516878844,-0.16624076422903664,-0.1039477966313649,-0.18571663156638607,0.17185771991984555,-0.0461013799433492,0.13049798893913495,-0.03152235717477334,0.1159501411661579,0.10098633021619388,0.026154756947566513,-0.006756442510850266,-0.21718094024097184,0.04813534032592913,0.04858252476384667,0.10259497754915556,-0.0641407285070587,0.014480609038092208,-0.16887453106353878,-0.17643035300603124,0.13294417225644425,-0.041174288401364126,-0.3525975939927498,-0.11554063509297023,0.14227903956469548,-0.12743435611268805,0.08455378705347937,-0.14043142709912815,0.08366996405067056,-0.023426359957039324,-0.05159704700622148,-0.057897854160266674,-0.014876976742721157,-0.01052885358997624,-0.21332605307978098,0.08792595717061387,-0.134016017239027,-0.16631861882985924,-0.3241680401192226,0.08506771199356714,0.07570095105337285,0.028763247670864644,-0.05614171921710104,0.12718357285296547,-0.02734101016835386
8,0.1349117186653278,-0.08704009795240626,-0.07026302327939998,0.05445427721398599,-0.021689367967282575,-0.19504179392708648,-0.12992545304412362,0.03321559612079483,-0.17440154504981611,-0.13035766454293823,-0.08783793442703636,0.08693059747440354,0.1799979422712138,-0.05265768759345739,-0.29240752932327163,0.1278962222333917,-0.05116973729947525,0.02438524630500054,-0.07274522170396415,-0.15335855489542347,0.2597974562940185,0.023914856091574233,0.08678421629677854,0.0019798498417276378,0.20109869258466045,-0.13626940657223818,0.12934901260030873,-0.04970021495246854,0.16950659112910074,0.07053628033281835,0.020720712819740847,-0.10102237971747148,0.07515522517686934,0.0024320187390274584,-0.05497052833731164,0.08455182151359858,0.007042224352683869,-0.055754119835470184,-0.07489026467809991,0.03816752898385464,0.03290715386391381,-0.09925606273896624,0.03220198791948703,0.23759139832531925,-0.15048799955259934,-0.03802483476738415,0.47672468034272486,-0.16701508494807132,-0.00186437012879382,0.04555414093608093,0.0007589665413852906,0.0954782694040076,-0.020794655755959277,-0.18007679319419728,0.10447773713368617,0.19404121944768937,0.04063438008580314,-0.010349429904568455,0.04560842186364549,0.028629075881120805,-0.08209743848925755,0.034056166885020264,-0.005609010511853564,-0.03157765097663535
9,0.1401047186424092,-0.10436084073948074,-0.01501190201539784,0.06829876200734941,-0.033937015107205704,-0.20576600713962148,-0.0446915938438851,0.016481213854141863,-0.06296220924755756,-0.045168217662523685,-0.05169809793341612,0.06185031984398029,0.14967533009440626,-0.02468474359338442,-0.14962830522847725,0.059079460286226904,0.03418611207881289,0.0757668439226398,0.01187570630250572,0.052547599072213236,-0.025875281245269877,-0.05375896935654711,-0.08553894110176029,0.1432058981429579,0.0006677164655048695,-0.004592888056758598,0.039443179899593374,0.09440511078802101,0.04045894283791922,0.0880853694894258,-0.04253201459595837,0.19671145040325272,-0.06008237489951851,-0.05557224545903818,-0.09331299545118604,-0.022941143497745384,-0.0464099086021918,-0.06072124834787933,0.08327085125472519,-0.04334491164067948,0.31047865129172786,0.14387267011548024,0.013505231189750184,0.21634354905014114,-0.21796515701245894,0.1168790623389926,-0.08761389747363114,0.09613857276810714,-0.007560434896196684,0.10144865456462873,-0.04720993755195977,-0.04346235107827548,-0.19587105876009037,0.11770241853315375,-0.2379207640349305,-0.44253104723200437,-0.10309339106185997,0.12196979693359092,-0.26597208705699243,0.01455096018105298,0.18834757594928464,-0.1634616834586785,-0.006939335892434822,0.0725659836551483
