,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,0.21030484403576102,0.08185058540688735,-0.27348970067051026,0.02742852601116129,-0.0648528973477737,-0.09002348807925022,0.048108494318775494,0.023140698475593472,-0.083772992344117,0.13089115697047254,-0.07380503327788741,-0.048360401296410636,-0.006327858025514131,-0.025031253917240853,0.0003111050502914141,-0.033016331460267785,-0.0686707470099122,-0.02409859040546146,0.060552802215525434,0.14189040882808476,0.05626590815616343,-0.15709699799840637,-0.26439272667184804,0.04727094615738098,-0.033849335516828206,0.2210038006725452,-0.029001432394992244,0.424632914976726,0.12432798025910119,-0.22538763512188356,-0.21717379139266457,0.08909446782226807,-0.13376946260592665,-0.08242334434968747,0.04387517865443648,-0.0036922311747050883,0.051048804762813496,-0.07387591897380633,0.1506840858587778,0.07222852132914466,-0.028969043448210503,-0.12654285269161214,-0.10842994758480665,-0.044027819268149936,0.005346170920919676,-0.3451710372934409,0.3616029989671682,-1.0106200694073782e-16,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
1,0.23741952157509472,-0.24710337578143082,0.18622313342422878,0.06306512561006701,0.04952195282076577,-0.03358321256797276,0.011274349115527015,0.024419379462282037,-0.009739919015918846,0.14338536011187175,-0.04733160329680136,0.038142157232025145,0.025082057860122423,0.004599354845975503,0.006577211269052707,0.002540799585312477,-0.06861603582312843,0.0047979019631879324,0.06779515540509815,0.11434314529753237,-0.014348415610387518,-0.047503519855579296,0.22909366894190117,-0.03210611025108086,-0.002239594285500012,-0.02871929575206683,-0.01895222921024841,0.15890862576502998,0.07763735256493726,0.06418852942680119,-0.0060165992107965305,0.04514411209781729,-0.041548833850461486,0.023392027625891904,0.11049198551343187,-0.17610720769532062,-0.08572203819852432,-0.07693622038955257,0.12184046643359828,-0.024188377029065386,-0.03675640937889253,0.1826034356212019,0.14345172832718162,-0.11218936888949532,-0.026036571614917996,-0.49811268338851866,-0.5537810821285231,-1.6683002521992243e-16,-6.12454409321504e-17,1.6403357322212855e-16,-3.3574289703434135e-16,1.1871658417617726e-16,8.678698224226481e-18,6.018469039351489e-17,1.69454901758905e-17,-5.407650902755383e-17,-5.618095085452835e-17,0.0
2,0.023443645318226014,0.029793385598409022,-0.024707388737277736,-0.1534959362687852,0.16902260876717104,0.38398647274098047,0.21223256392816625,0.07223033562082426,0.03310013320060219,-0.0020132162270830867,-0.02233573887046606,0.08940890576830296,-0.07188787075070835,-0.23015613165374657,-0.10003757086851804,0.14030263184116556,-0.32627955354578797,-0.24572982068970967,-0.17910491306023324,-0.24772615449506585,-0.047351079738110466,-0.03955341387454765,0.016660903503655858,-0.2783042358666181,-0.14755953778962458,0.11917472757025498,-0.1774782301896931,0.20702858209984515,-0.17992102894448547,0.11573119295399713,0.11855983514714658,-0.036664526279027505,-0.01135672645136352,0.1081623282213959,-0.10735098842226146,-0.16930841296067484,0.0964335663932162,-0.059765999766615306,-0.14192066879078663,0.11005886245533195,-0.12844288782113789,-0.14075093708646985,-0.049617210391138394,-0.01923425984356742,-0.00646859846367796,-0.024003223137010643,-0.021525720284235023,-5.862456570502075e-17,-1.545735088716431e-16,-2.861061834095939e-17,-2.1062349289822962e-17,-3.397232667787409e-16,-3.543425961738861e-17,-1.4866060949167372e-17,-4.343158971251061e-17,2.5673151187619973e-17,1.2157207781593395e-16,0.0
3,-4.163336342344337e-17,5.551115123125783e-17,-0.0,5.204170427930421e-17,1.8041124150158794e-16,5.551115123125783e-17,-1.249000902703301e-16,-2.0816681711721685e-17,1.6653345369377348e-16,5.551115123125783e-17,-0.0,-4.163336342344337e-17,-1.0408340855860843e-17,6.938893903907228e-18,5.204170427930421e-17,1.0408340855860843e-16,-1.3877787807814457e-17,-5.551115123125783e-17,0.0,-2.7755575615628914e-17,-1.5265566588595902e-16,-2.7755575615628914e-17,-1.1102230246251565e-16,-2.0816681711721685e-17,-1.3877787807814457e-16,2.220446049250313e-16,-1.1796119636642288e-16,1.942890293094024e-16,2.0816681711721685e-17,-1.942890293094024e-16,-0.0,1.6132928326584306e-16,-9.020562075079397e-17,5.204170427930421e-17,0.0,1.0581813203458523e-16,4.0939474033052647e-16,-1.1102230246251565e-16,8.326672684688674e-17,9.020562075079397e-17,-1.5959455978986625e-16,-8.326672684688674e-17,1.3877787807814457e-16,2.7755575615628914e-17,2.229119666630197e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.984110089866781,-0.026533156219721833,-0.09187852129969863,0.13528440394262553,-0.060803499334197826,-0.019563345465485292,1.2598003274295459e-16,3.632042254671525e-17,4.0843675803723127e-16,1.8205238602394536e-16,0.0
4,0.019231002019376518,0.2488639450506821,0.14703322113859535,0.3473160745418527,0.003022327304092798,0.17916757813984713,0.09955770988598436,-0.15772111688170254,-0.21664019156168018,0.15916773343860158,0.17462511551536464,0.08555340768083851,-0.003075492313652807,0.007083536461987481,-0.0012582491830624722,0.00786294487704646,0.06980553210539038,-0.02207403360428683,-0.005166682430132777,0.048222022560963515,-0.11927140131089717,0.00933713290212028,-0.03333253060803831,-0.03325289394760437,0.03554396141466079,0.005176688290196324,0.04238976645050002,-0.02583194130172045,0.022643818653396847,0.014788000253211309,0.007431795021056342,0.01792666581214511,-0.07214167470839704,0.03232804992339497,-0.02381146255962617,-7.475296254520422e-05,0.012687156318311429,-0.018945638065610726,-0.00883178327394376,0.010133726787146297,0.02226817320649699,0.022026244379395432,-0.07539410867664602,-0.1522451402041537,0.7423773361860272,0.004654814496133919,-0.027151382461424733,-2.905995027119611e-17,1.0581813203458523e-16,3.859759734048396e-17,2.2985086056692694e-16,1.0299920638612292e-16,-9.519295074422729e-17,-1.72837668810511e-17,2.3206771742048367e-17,7.448842018142055e-17,8.467654673834768e-17,0.0
5,0.16693221218036886,-0.22429037442006028,0.17799044290214938,0.05832395071820848,0.054756701880229186,-0.004351415689262839,-0.05151195268206941,0.062233305814823975,-0.07327698065571732,0.05202123895755717,-0.00793345930572531,0.15788575952952105,0.14824767656787147,-0.013324419954128426,0.0368247280838534,-0.08437054261066168,-0.016035137265712665,0.12934977058750524,-0.021053789605499695,-0.3097171656778178,0.031601225160454854,0.09948334071837601,-0.27917372655512884,0.14791177984494253,-0.16950472044954956,0.33752489962343657,0.11262810275434601,-0.28311438521556337,-0.3191673765244347,-0.23544345341174225,-0.08209883255806619,0.1486238963199409,0.06174143049421831,0.15186233888440745,0.09128833950594857,-0.26654849292491795,-0.08310810657971104,-0.0033181012981494153,0.13878242970443727,-0.07952022508598357,0.0686349661702082,-0.13511661380543122,0.05361531990176767,-0.04369040862227254,0.011915596819085588,0.02632274320506292,0.021673878008645453,-6.313014715382395e-17,1.491862189340054e-16,-9.367506770274758e-17,-1.0408340855860843e-16,3.122502256758253e-17,-5.377642775528102e-17,2.6438395080232646e-17,-1.2664897645069004e-17,8.051565662675878e-17,5.858641441385751e-17,0.0
6,0.019796537502895183,0.07823515284892435,0.015142306092428032,-0.114551899434099,0.1246418261254138,0.2881852494188996,0.2664107982066585,0.4040694284826108,0.09950337094955941,0.06323461631343226,0.1206437409051657,-0.0010293127379862321,0.03459125777986049,0.044589074442628156,0.07151750112399527,-0.06268102791172284,0.027363206652483027,0.19962595215974085,0.11117565845418433,0.08012774802529041,0.045626407364513066,-0.06497889932664194,-0.0141217965895023,-0.10671147667087232,-0.20996844551831034,0.052073571382151344,0.46912564438796506,-0.13819999240910047,0.4545548227783023,-0.02489851060416709,-0.013620866533342713,-0.04638716697758789,0.1027415613105655,-0.005191136362282495,0.021824147536463927,-0.04018040992391704,0.09661522493418591,0.08430521544716257,-7.295482604327552e-05,0.03147532915251684,-0.02339490655559309,-0.0410446204935883,0.027323178271705606,0.003749029170861351,-0.024575806508509147,0.006490190018482611,-0.007050552439555963,-8.271641612157679e-17,-7.654467337747661e-17,-1.0842021724855044e-17,-1.1405806854547507e-16,-4.83554168928535e-17,-9.904186845655083e-17,1.0029974244483422e-16,-2.525447579963868e-17,8.280669707641417e-19,-1.0529624358515935e-16,0.0
7,0.1046896587264692,0.31472903175363887,0.16836340575014228,-0.13699195409343984,-0.040471344073575555,-0.12281764098148493,-0.08466984387758689,-0.021455642228352487,0.14195916552326654,0.19041900684984614,-0.052147047303141694,0.0023094857601043267,-0.05670880842641226,-0.004210180923757819,0.12223111194536722,-0.0024150358830939654,0.035222065093271755,0.0616639039676716,0.1092359983653316,-0.18207331807591215,-0.06992108666743971,-0.1668742054975391,-0.10151567819174745,-0.11648706393995698,0.0939175842110644,-0.12672889527614234,0.05708571904835887,0.1981414933476196,-0.064011860139884,-0.1891717297336326,0.3179812050227402,0.17588928434428636,0.3902400230198406,0.14699379113616906,-0.22007641785771037,0.041586568268951594,-0.1444613819270532,0.15089411948918016,0.06238987339623525,-0.1101242576121798,-0.22293825352801322,0.13566154251312718,0.1843717946244254,-0.03341591438143392,0.013026522052931934,-0.04019496420638369,0.08012505158733357,-7.248663460323309e-17,-1.9255430583342559e-16,-3.0184188481996443e-16,-2.0816681711721685e-16,7.28583859910259e-17,-5.594483210025203e-17,1.0737072717703306e-17,5.328404992929752e-17,1.2530950289164703e-16,7.17825724394986e-17,0.0
8,0.19243137430492563,-0.09671745008115461,0.06670898825439141,0.12709608559565272,-0.01197279565110343,0.07592046077599118,-0.037457443921651734,0.011599575259495794,-0.0028862510849602604,-0.2518155848776281,0.08179802209094586,0.14951154429796015,0.031151158964861984,-0.03314725394791512,0.07314964453638302,-0.032295206220341884,0.05067467362665931,0.19459658166498833,-0.15648841981668765,-0.12201599380956567,-0.14779749658343555,0.180595192778487,-0.2880788402073534,0.10876246270857524,-0.318019986192636,-0.5694656909063465,-0.03741350123882773,0.3249235516028647,0.07735107533031013,-0.06583688886184641,0.04467263910302772,-0.17433296234380974,-0.07697605477217792,0.028267055719439493,0.0653812547039454,0.015404714989570228,-0.023209187180159616,0.05586991032492891,-0.03547920090532575,-0.00794605956787732,0.03434927104666268,-0.027959146870280074,-0.010172140703583368,0.03661071302458267,-0.028025776027164984,0.004468552468744433,0.003650736570903146,8.512352306523365e-17,7.719519468096792e-17,-1.6132928326584306e-16,1.3183898417423734e-16,4.0766001685454967e-17,-7.112366251504909e-17,9.729616775008148e-17,-5.607490211448535e-17,1.3859832154345801e-16,6.285337896391611e-17,0.0
9,0.0028207190521781908,0.09912501811367201,0.05925564456458487,0.026491739377536128,-0.01536543630340581,0.004937289935924294,-0.09615804300395972,-0.11211406453325155,0.5237815133206352,0.43768275394002687,-0.04813286634794297,0.09677717795305839,0.04856329940145161,0.0584829059864408,-0.01833153001750652,-0.02524565570349785,-0.005907690573138197,-0.08847216538847433,-0.015437710853150016,-0.1467930162881001,0.2371451393792925,-0.034806123374913,-0.3024248198520199,-0.19455877246927178,0.10334474483053166,-0.22031577657873253,-0.07077835202889834,-0.1653858968307385,0.06472519200316279,0.05317805622619945,-0.18980926461212486,-0.12466195119707289,-0.16888948173219917,-0.07278972405893164,0.152460849110525,-0.06780385383655738,0.09245206732840926,-0.13970858982971382,-0.07592608009363525,0.019427532540871095,0.08570719721221225,-0.024525159875577324,0.058449855511957124,0.06393471556051042,0.011315147949310255,-0.01811828596091014,-0.034220842159675496,1.7525616027570047e-16,-8.380882793312949e-17,1.2663481374630692e-16,2.645453300864631e-16,-3.129007469793166e-16,1.1427490897997217e-16,-6.604752574676059e-17,-1.0740380726393081e-16,-1.1836085124372908e-16,-3.127077243065363e-17,0.0
